#Time,Time_usec,ProducerName,component_id,job_id,app_id,MemTotal,MemFree,MemAvailable,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),Unevictable,Mlocked,SwapTotal,SwapFree,Dirty,Writeback,AnonPages,Mapped,Shmem,Slab,SReclaimable,SUnreclaim,KernelStack,PageTables,NFS_Unstable,Bounce,WritebackTmp,CommitLimit,Committed_AS,VmallocTotal,VmallocUsed,VmallocChunk,Percpu,HardwareCorrupted,AnonHugePages,CmaTotal,CmaFree,HugePages_Total,HugePages_Free,HugePages_Rsvd,HugePages_Surp,Hugepagesize,DirectMap4k,DirectMap2M,DirectMap1G
1642012800.058175,58175,2,0,0,0,97385124,93013380,93292680,4152,818372,5500,332276,608416,31244,268388,301032,340028,0,0,8388604,8172796,0,0,113084,64544,181464,342328,166280,176048,14400,7236,0,0,0,57081164,1403032,34359738367,583720,34308612092,54400,0,63488,0,0,0,0,0,0,2048,522612,8531968,92274688
1642012800.055147,55147,0,0,0,0,97387748,85406608,92028136,180716,6775848,8876,1724212,6595216,1364032,13812,360180,6581404,0,0,8388604,6280312,172,0,1356520,53508,14980,393840,237400,156440,12768,64988,0,0,0,57082476,6326852,34359738367,576596,34308614140,51200,0,26624,0,0,0,0,0,0,2048,439668,10711040,90177536
1642012800.051924,51924,5,0,0,0,3878040,195340,1140804,2068,1162276,0,2937332,563920,2348568,30064,588764,533856,0,0,0,0,0,0,2336908,79880,41724,86152,63180,22972,3008,11116,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,931840,0,0,0,0,0,0,2048,81776,4112384,2097152
1642012800.051642,51642,3,0,0,0,3878020,3200692,3407132,2088,432092,0,292260,213228,83472,29596,208788,183632,0,0,0,0,0,0,71308,70904,41760,72192,45704,26488,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642012800.052278,52278,4,0,0,0,1813712,75044,1232952,2068,1320408,0,555880,1040928,299852,37000,256028,1003928,0,0,0,0,8,0,274332,40404,62520,81060,57692,23368,2800,7044,0,0,0,906856,646516,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642012860.057229,57229,1,0,0,0,97385144,32673240,93220100,4308,60569568,5560,44408972,16276288,19588,321320,44389384,15954968,0,0,8388604,8192508,0,0,107276,67280,229524,940244,759956,180288,14208,7180,0,0,0,57081176,1323860,34359738367,583720,34308612092,54400,0,57344,0,0,0,0,0,0,2048,539016,9564160,91226112
1642012860.058895,58895,2,0,0,0,97385124,93016208,93295516,4160,818372,5500,331984,608216,30952,268180,301032,340036,0,0,8388604,8172796,0,0,112136,64544,181464,342360,166280,176080,14400,7236,0,0,0,57081164,1403032,34359738367,583720,34308612092,54400,0,67584,0,0,0,0,0,0,2048,522612,8531968,92274688
1642012860.055888,55888,0,0,0,0,97387748,86735112,93356180,180800,6775376,8868,479488,6595044,119300,14044,360188,6581000,0,0,8388604,6280312,76,0,111400,53516,14988,374504,237336,137168,10832,11264,0,0,0,57082476,3114356,34359738367,576596,34308614140,51200,0,24576,0,0,0,0,0,0,2048,439668,10711040,90177536
1642012860.051684,51684,3,0,0,0,3878020,3200668,3407108,2088,432092,0,292260,213228,83472,29596,208788,183632,0,0,0,0,0,0,71308,70904,41760,72216,45704,26512,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642012860.051721,51721,5,0,0,0,3878040,195028,1140524,2068,1162308,0,2937812,563504,2348600,30064,589212,533440,0,0,0,0,0,0,2336940,79880,41724,86216,63180,23036,3008,11116,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,931840,0,0,0,0,0,0,2048,81776,4112384,2097152
1642012860.05229,52290,4,0,0,0,1813712,65440,1233660,2068,1330720,0,556168,1051216,300116,37000,256052,1014216,0,0,0,0,104,0,274596,40392,62520,80180,57692,22488,2800,7044,0,0,0,906856,646516,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642012920.056496,56496,1,0,0,0,97385144,32675448,93222308,4308,60569568,5560,44409752,16276288,20368,321320,44389384,15954968,0,0,8388604,8192508,0,0,109204,67280,229524,940260,759956,180304,14208,7180,0,0,0,57081176,1323772,34359738367,583720,34308612092,54400,0,57344,0,0,0,0,0,0,2048,539016,9564160,91226112
1642012920.05871,58710,2,0,0,0,97385124,93015464,93294772,4160,818372,5500,331128,609560,30096,269524,301032,340036,0,0,8388604,8172796,0,0,113868,64544,181464,342312,166280,176032,14400,7236,0,0,0,57081164,1403032,34359738367,583720,34308612092,54400,0,61440,0,0,0,0,0,0,2048,522612,8531968,92274688
1642012920.055664,55664,0,0,0,0,97387748,86782504,93403580,180832,6775352,8868,439464,6595052,79276,14044,360188,6581008,0,0,8388604,6280312,0,0,72060,53500,14988,372048,237336,134712,10720,8600,0,0,0,57082476,3008900,34359738367,576596,34308614140,51200,0,24576,0,0,0,0,0,0,2048,439668,10711040,90177536
1642012920.051758,51758,3,0,0,0,3878020,3200604,3407044,2088,432092,0,292260,213228,83472,29596,208788,183632,0,0,0,0,8,0,71324,70904,41760,72280,45704,26576,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642012920.052029,52029,4,0,0,0,1813712,78176,1233468,2068,1317792,0,556092,1038272,300024,37000,256068,1001272,0,0,0,0,12,0,274504,40400,62520,80080,57692,22388,2784,7032,0,0,0,906856,630132,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642012920.052025,52025,5,0,0,0,3878040,194936,1140432,2068,1162308,0,2937852,563504,2348640,30064,589212,533440,0,0,0,0,8,0,2336996,79888,41724,86184,63180,23004,3008,11116,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,931840,0,0,0,0,0,0,2048,81776,4112384,2097152
1642012980.057549,57549,1,0,0,0,97385144,32677408,93224268,4308,60569568,5560,44408928,16276288,19544,321320,44389384,15954968,0,0,8388604,8192508,0,0,108528,67280,229524,940292,759956,180336,14208,7180,0,0,0,57081176,1323772,34359738367,583720,34308612092,54400,0,57344,0,0,0,0,0,0,2048,539016,9564160,91226112
1642012980.056073,56073,0,0,0,0,97387748,86308416,92929740,180896,6775504,8868,887240,6595268,527052,14044,360188,6581224,0,0,8388604,6280312,32,0,521064,53516,14988,373768,237368,136400,11392,28008,0,0,0,57082476,4167616,34359738367,576596,34308614140,51200,0,24576,0,0,0,0,0,0,2048,439668,10711040,90177536
1642012980.058677,58677,2,0,0,0,97385124,93018732,93298040,4160,818372,5500,327824,609560,26792,269524,301032,340036,0,0,8388604,8172796,0,0,109428,64544,181464,342168,166280,175888,14400,7236,0,0,0,57081164,1403032,34359738367,583720,34308612092,54400,0,59392,0,0,0,0,0,0,2048,522612,8531968,92274688
1642012980.052222,52222,3,0,0,0,3878020,3200232,3406672,2088,432092,0,292292,213228,83504,29596,208788,183632,0,0,0,0,0,0,71364,70904,41760,72280,45704,26576,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642012980.052044,52044,5,0,0,0,3878040,195184,1140680,2068,1162308,0,2937944,563344,2348572,30064,589372,533280,0,0,0,0,0,0,2336912,79888,41724,86184,63180,23004,3008,11116,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,931840,0,0,0,0,0,0,2048,81776,4112384,2097152
1642012980.051716,51716,4,0,0,0,1813712,97900,1234544,2068,1299892,0,556016,1020372,299948,37000,256068,983372,0,0,0,0,168,0,274428,40396,62520,78688,56196,22492,2784,7148,0,0,0,906856,630132,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642013040.055772,55772,0,0,0,0,97387748,86782324,93403528,180952,6775352,8868,439040,6595164,78844,14044,360196,6581120,0,0,8388604,6280312,28,0,71732,53500,14988,371192,237344,133848,10736,8600,0,0,0,57082476,3009016,34359738367,576596,34308614140,51200,0,22528,0,0,0,0,0,0,2048,439668,10711040,90177536
1642013040.057431,57431,1,0,0,0,97385144,32676700,93223572,4320,60569568,5560,44408880,16276300,19496,321320,44389384,15954980,0,0,8388604,8192508,0,0,106760,67280,229524,940292,759956,180336,14208,7180,0,0,0,57081176,1323692,34359738367,583720,34308612092,54400,0,57344,0,0,0,0,0,0,2048,539016,9564160,91226112
1642013040.056717,56717,2,0,0,0,97385124,93018864,93298180,4168,818372,5500,328336,609528,27304,269484,301032,340044,0,0,8388604,8172796,0,0,110880,64544,181464,342232,166280,175952,14400,7236,0,0,0,57081164,1403032,34359738367,583720,34308612092,54400,0,59392,0,0,0,0,0,0,2048,522612,8531968,92274688
1642013040.051821,51821,3,0,0,0,3878020,3201248,3407688,2088,432092,0,292308,213228,83520,29596,208788,183632,0,0,0,0,0,0,71364,70904,41760,72256,45704,26552,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642013040.052187,52187,5,0,0,0,3878040,195028,1140540,2068,1162324,0,2938024,563280,2348572,30064,589452,533216,0,0,0,0,0,0,2336912,79888,41724,86216,63180,23036,3008,11116,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,931840,0,0,0,0,0,0,2048,81776,4112384,2097152
1642013040.051784,51784,4,0,0,0,1813712,88652,1234364,2068,1308960,0,556068,1029424,299984,37000,256084,992424,0,0,0,0,8,0,274464,40388,62520,78680,56196,22484,2864,7140,0,0,0,906856,630132,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642013100.05578,55780,0,0,0,0,97387748,86785448,93406668,180968,6775352,8868,436968,6594948,76772,13812,360196,6581136,0,0,8388604,6280312,64,0,69364,53500,14988,370900,237344,133556,10720,8600,0,0,0,57082476,3008888,34359738367,576596,34308614140,51200,0,22528,0,0,0,0,0,0,2048,439668,10711040,90177536
1642013100.056702,56702,1,0,0,0,97385144,32667564,93214436,4320,60569568,5560,44418332,16276300,28948,321320,44389384,15954980,0,0,8388604,8192508,0,0,119000,67280,229524,940292,759956,180336,14208,7180,0,0,0,57081176,1324120,34359738367,583720,34308612092,54400,0,61440,0,0,0,0,0,0,2048,539016,9564160,91226112
1642013100.057273,57273,2,0,0,0,97385124,93016360,93295676,4168,818372,5500,329608,609752,28576,269708,301032,340044,0,0,8388604,8172796,0,0,112300,64544,181464,342216,166280,175936,14400,7236,0,0,0,57081164,1403032,34359738367,583720,34308612092,54400,0,57344,0,0,0,0,0,0,2048,522612,8531968,92274688
1642013100.052178,52178,5,0,0,0,3878040,194904,1140416,2068,1162324,0,2938024,563280,2348572,30064,589452,533216,0,0,0,0,0,0,2336912,79888,41724,86216,63180,23036,3008,11116,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,931840,0,0,0,0,0,0,2048,81776,4112384,2097152
1642013100.052127,52127,3,0,0,0,3878020,3201240,3407680,2088,432092,0,292292,213228,83504,29596,208788,183632,0,0,0,0,0,0,71340,70904,41760,72264,45704,26560,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642013100.051635,51635,4,0,0,0,1813712,98768,1233452,2068,1297948,0,556872,1018408,300784,37000,256088,981408,0,0,0,0,4,0,275264,40380,62520,78568,56164,22404,2784,7144,0,0,0,906856,630916,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642013160.055349,55349,0,0,0,0,97387748,86790488,93411724,180984,6775352,8868,435184,6594964,74988,13812,360196,6581152,0,0,8388604,6280312,64,0,67580,53500,14988,370900,237344,133556,10720,8600,0,0,0,57082476,3009036,34359738367,576596,34308614140,51200,0,22528,0,0,0,0,0,0,2048,439668,10711040,90177536
1642013160.058339,58339,1,0,0,0,97385144,32670904,93217776,4320,60569568,5560,44410424,16276300,21040,321320,44389384,15954980,0,0,8388604,8192508,0,0,110284,67280,229524,940308,759956,180352,14208,7180,0,0,0,57081176,1324120,34359738367,583720,34308612092,54400,0,57344,0,0,0,0,0,0,2048,539016,9564160,91226112
1642013160.058303,58303,2,0,0,0,97385124,93019364,93298680,4168,818372,5500,327064,609752,26032,269708,301032,340044,0,0,8388604,8172796,0,0,108796,64544,181464,342120,166280,175840,14400,7236,0,0,0,57081164,1402772,34359738367,583720,34308612092,54400,0,57344,0,0,0,0,0,0,2048,522612,8531968,92274688
1642013160.052208,52208,3,0,0,0,3878020,3201372,3407812,2088,432092,0,292260,213228,83472,29596,208788,183632,0,0,0,0,0,0,71308,70904,41760,72256,45704,26552,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642013160.051535,51535,5,0,0,0,3878040,195152,1140664,2068,1162324,0,2938024,563280,2348572,30064,589452,533216,0,0,0,0,0,0,2336912,79888,41724,86216,63180,23036,3008,11116,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,931840,0,0,0,0,0,0,2048,81776,4112384,2097152
1642013160.051894,51894,4,0,0,0,1813712,109240,1233620,2068,1287852,0,556876,1008308,300784,37000,256092,971308,0,0,0,0,8,0,275264,40380,62520,78144,55748,22396,2784,7144,0,0,0,906856,630916,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642013220.058718,58718,1,0,0,0,97385144,32674112,93220992,4328,60569568,5560,44408984,16276308,19600,321320,44389384,15954988,0,0,8388604,8192508,0,0,109744,65560,229524,940308,759956,180352,14192,7000,0,0,0,57081176,1322100,34359738367,583720,34308612092,54400,0,57344,0,0,0,0,0,0,2048,539016,9564160,91226112
1642013220.056092,56092,0,0,0,0,97387748,86790464,93411724,181008,6775352,8868,435808,6595216,75608,14044,360200,6581172,0,0,8388604,6280312,0,0,68420,53500,14988,370900,237344,133556,10720,8600,0,0,0,57082476,3009036,34359738367,576596,34308614140,51200,0,20480,0,0,0,0,0,0,2048,439668,10711040,90177536
1642013220.058323,58323,2,0,0,0,97385124,93013248,93292572,4176,818372,5500,333472,609760,32440,269708,301032,340052,0,0,8388604,8172796,0,0,118528,64544,181464,342072,166280,175792,14400,7236,0,0,0,57081164,1403200,34359738367,583720,34308612092,54400,0,63488,0,0,0,0,0,0,2048,522612,8531968,92274688
1642013220.051894,51894,5,0,0,0,3878040,195028,1140540,2068,1162324,0,2938056,563280,2348604,30064,589452,533216,0,0,0,0,0,0,2336944,79888,41724,86216,63180,23036,3008,11116,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,931840,0,0,0,0,0,0,2048,81776,4112384,2097152
1642013220.051646,51646,3,0,0,0,3878020,3201248,3407688,2088,432092,0,292260,213228,83472,29596,208788,183632,0,0,0,0,0,0,71308,70904,41760,72256,45704,26552,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642013220.052009,52009,4,0,0,0,1813712,113344,1234648,2068,1285024,0,556108,1005472,300008,37000,256100,968472,0,0,0,0,208,0,274488,40396,62520,77600,55252,22348,2784,7140,0,0,0,906856,630132,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642013280.057103,57103,1,0,0,0,97385144,32672672,93219560,4336,60569568,5560,44407544,16276312,18160,321316,44389384,15954996,0,0,8388604,8192508,0,0,106524,67296,229524,940452,759956,180496,14208,7180,0,0,0,57081176,1322356,34359738367,583720,34308612092,54400,0,57344,0,0,0,0,0,0,2048,539016,9564160,91226112
1642013280.058552,58552,2,0,0,0,97385124,93018680,93298004,4176,818372,5500,329244,609756,28208,269708,301036,340048,0,0,8388604,8172796,0,0,111824,63052,181464,342024,166280,175744,14384,7044,0,0,0,57081164,1401612,34359738367,583720,34308612092,54400,0,59392,0,0,0,0,0,0,2048,522612,8531968,92274688
1642013280.055217,55217,0,0,0,0,97387748,86789748,93411024,181024,6775352,8868,436460,6595232,76260,14044,360200,6581188,0,0,8388604,6280312,0,0,69028,53500,14988,370548,237344,133204,10720,8600,0,0,0,57082476,3008892,34359738367,576596,34308614140,51200,0,20480,0,0,0,0,0,0,2048,439668,10711040,90177536
1642013280.05212,52120,5,0,0,0,3878040,194904,1140416,2068,1162324,0,2938064,563280,2348612,30064,589452,533216,0,0,0,0,0,0,2336968,79888,41724,86216,63180,23036,3008,11116,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,931840,0,0,0,0,0,0,2048,81776,4112384,2097152
1642013280.051459,51459,4,0,0,0,1813712,113004,1234652,2068,1285384,0,556112,1005828,300008,37000,256104,968828,0,0,0,0,4,0,274488,40396,62520,77564,55220,22344,2784,7140,0,0,0,906856,630132,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642013280.052576,52576,3,0,0,0,3878020,3201232,3407672,2088,432092,0,292260,213228,83472,29596,208788,183632,0,0,0,0,0,0,71308,70904,41760,72272,45704,26568,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642013340.055538,55538,0,0,0,0,97387748,86786572,93407864,181040,6775352,8868,436660,6595248,76460,14044,360200,6581204,0,0,8388604,6280312,0,0,69228,53500,14988,370456,237344,133112,10720,8600,0,0,0,57082476,3008892,34359738367,576596,34308614140,51200,0,20480,0,0,0,0,0,0,2048,439668,10711040,90177536
1642013340.058451,58451,1,0,0,0,97385144,32676156,93223044,4336,60569568,5560,44407092,16276312,17708,321316,44389384,15954996,0,0,8388604,8192508,0,0,105420,67296,229524,940468,759956,180512,14208,7180,0,0,0,57081176,1322784,34359738367,583720,34308612092,54400,0,57344,0,0,0,0,0,0,2048,539016,9564160,91226112
